ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	GROUP-1	GROUP-1	G1	0	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=14&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	495.24	0.9152926672199653	N/A	N/A	BG-1X-P1-B9.mzXML	1	14	3	3	347.247	1	347.247	4.03141e+06
 	GROUP-1	GROUP-1	G1,G2	0	5	16	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	315.2	1.360504843273779	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|BG-1X-P1-B9.mzXML|Miso_D16_B9.mzXML	5	15	-1	21	350.119	1	350.119	1.17115e+08
 	GROUP-1	GROUP-1	G1	0	4	0	0	0	0	0	4	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	409.52	1.2521980673998874	N/A	N/A	BG-1X-P1-B9.mzXML	1	16	3	4	365.257	1	365.257	7.65671e+06
 	 	 	G2	1	0	23	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	649.3524347826087	75.41674999617047	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	4	17	6	23	371.1	1	371.1	3.79231e+07
 	 	 	G2	0	0	12	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	716.6185	1.0192953039559498	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	4	18	-1	12	395.218	1	395.218	6.32058e+06
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	706.1573333333333	6.162117673513065	N/A	N/A	BG-1X-P1-B9.mzXML	1	19	-1	3	408.295	1	408.295	1.12828e+06
 	 	 	G2	1	0	15	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=22&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	639.087	1.1183546843466123	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	4	22	6	15	445.119	1	445.119	2.94688e+07
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	315.96	0.9152926672199886	N/A	N/A	BG-1X-P1-B9.mzXML	1	23	-1	3	453.056	1	453.056	7.6307e+06
 	GROUP-1	GROUP-1	G1,G2	0	33	231	0	0	0	0	33	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=26&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	688.3323446969697	41.821423569565056	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|BG-1X-P1-B9.mzXML|Miso_D16_B9.mzXML	5	26	2	264	536.162	1	536.162	6.45933e+08
 	GROUP-1	GROUP-1	G1,G2	0	5	11	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=27&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	814.8791875	83.83169969440166	N/A	N/A	Miso_D10_B9.mzXML|Miso_D5_B9.mzXML|BG-1X-P1-B9.mzXML|Miso_D16_B9.mzXML	4	27	2	16	537.389	1	537.389	2.3463e+07
 	 	 	G2	0	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	873.8767142857143	1.691263408924638	N/A	N/A	Miso_D10_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	3	28	2	7	537.393	1	537.393	1.41157e+07
 	 	 	G2	0	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=29&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	710.6248	0.8355590703235692	N/A	N/A	Miso_D10_B9.mzXML|Miso_D16_B9.mzXML	2	29	2	5	554.174	1	554.174	1.19532e+07
 	GROUP-1	GROUP-1	G1,G2	0	22	159	0	0	0	0	22	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=30&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	758.5884309392266	20.684102333948474	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|BG-1X-P1-B9.mzXML|Miso_D16_B9.mzXML	4	30	2	181	610.182	1	610.182	1.45308e+09
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=31&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	719.663375	26.111359893432894	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D16_B9.mzXML	3	31	2	8	610.183	1	610.183	4.83198e+06
 	 	 	G2	0	0	38	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=32&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	761.0624473684211	14.707250645957574	N/A	N/A	Miso_D10_B9.mzXML	1	32	2	38	612.182	1	612.182	2.41814e+08
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=33&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	759.6605	5.6231276661658836	N/A	N/A	Miso_D10_B9.mzXML	1	33	2	4	612.182	1	612.182	3.34061e+07
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	737.56125	6.207488194712898	N/A	N/A	Miso_D8_B9.mzXML	1	34	1	4	616.475	1	616.475	1.41896e+06
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=35&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	765.358125	0.844282304312369	N/A	N/A	Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	3	35	2	8	628.193	1	628.193	2.65888e+07
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=37&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	792.0225	3.2215127269653956	N/A	N/A	Miso_D8_B9.mzXML	1	37	1	4	630.491	1	630.491	1.89465e+06
 	GROUP-1	GROUP-1	G1,G2	0	1	85	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=38&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	772.5457674418604	10.854654370547971	N/A	N/A	Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|BG-1X-P1-B9.mzXML|Miso_D16_B9.mzXML	4	38	4	86	663.451	1	663.451	1.14801e+08
 	 	 	G2	0	0	211	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=39&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	825.8220663507109	19.112409815677935	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	4	39	2	211	684.201	1	684.201	6.87769e+08
 	 	 	G2	0	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=40&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	825.9683333333334	8.370619584130084	N/A	N/A	Miso_D16_B9.mzXML	1	40	2	9	684.201	1	684.201	9.9299e+07
 	 	 	G2	0	0	40	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=41&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	818.6962	7.3041299625622695	N/A	N/A	Miso_D10_B9.mzXML|Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	3	41	2	40	686.2	1	686.2	1.02666e+08
 	 	 	G2	0	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=42&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	829.6080000000001	1.0939297052370418	N/A	N/A	Miso_D10_B9.mzXML|Miso_D8_B9.mzXML|Miso_D5_B9.mzXML	3	42	2	10	702.211	1	702.211	2.47219e+07
 	 	 	G2	1	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=43&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	780.5414000000001	6.8119330765943475	N/A	N/A	Miso_D5_B9.mzXML|Miso_D16_B9.mzXML	2	43	4	5	708.508	1	708.508	2.81445e+06
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=44&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	813.4983333333333	1.829360604752987	N/A	N/A	Miso_D10_B9.mzXML	1	44	2	3	758.217	1	758.217	1.49884e+06
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=45&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	780.4224999999999	1.2526453009531415	N/A	N/A	Miso_D8_B9.mzXML	1	45	2	4	776.229	1	776.229	5.84256e+06
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=928cddb0dede404597be9f3b7b852dbb&view=cluster_details&protein=46&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=928cddb0dede404597be9f3b7b852dbb&show=true	N/A	N/A	N/A	N/A	805.9455	1.1449123328884145	N/A	N/A	Miso_D8_B9.mzXML	1	46	2	4	924.266	1	924.266	4.17062e+06
