ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	G2	1	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=14&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	502.4265555555556	0.9635809498498689	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	14	5	9	327.077	1	327.077	1.13607e+07
 	GROUP-1	GROUP-1	G1,G2	1	4	18	0	0	0	0	4	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	799.4952272727272	1.579777341382999	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	5	15	3	22	338.339	1	338.339	2.54555e+07
 	GROUP-1	GROUP-1	G1,G2	0	5	18	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	315.38321739130436	1.5004723011952132	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	5	16	2	23	350.12	1	350.12	1.64957e+08
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	316.187	0.46421277449032033	N/A	N/A	Tolcap_D14_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	17	2	4	351.124	0	351.124	8.47512e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	614.5719999999999	0.5600000000000023	N/A	N/A	Tolcap_D4_B5.mzXML	1	18	1	2	359.277	1	359.277	1.57856e+06
 	 	 	G2	1	0	21	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	628.8347619047619	77.01870786769912	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	19	2	21	371.1	1	371.1	4.16536e+07
 	GROUP-1	GROUP-1	G1,G2	0	1	12	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	717.15	1.2930742140638898	N/A	N/A	Tolcap_D4_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	4	21	-1	13	395.218	1	395.218	6.57102e+06
 	GROUP-1	GROUP-1	G1	1	5	0	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=22&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	706.9556	5.980410039453801	N/A	N/A	BG-1X-P1-B5.mzXML	1	22	-1	5	408.295	1	408.295	1.77293e+06
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	416.228	0.5600000000000023	N/A	N/A	Tolcap_D4_B5.mzXML	1	23	1	2	418.242	1	418.242	1.44294e+06
 	 	 	G2	1	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=25&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	460.48733333333337	0.914884449291573	N/A	N/A	Tolcap_D4_B5.mzXML	1	25	1	3	432.258	1	432.258	4.05285e+06
 	 	 	G2	1	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=26&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	639.132	0.9746717966121292	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	26	2	9	445.119	1	445.119	2.62126e+07
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	315.8616666666667	0.9148844492915961	N/A	N/A	BG-1X-P1-B5.mzXML	1	28	-1	3	453.056	1	453.056	7.1967e+06
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=30&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	868.0458333333333	4.02302760851685	N/A	N/A	Tolcap_D15_B5.mzXML	1	30	-1	6	515.41	1	515.41	4.6961e+06
 	 	 	G2	1	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=31&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	800.0293333333334	0.8699552989793321	N/A	N/A	Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	2	31	2	3	521.116	1	521.116	1.42152e+06
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=32&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	799.3955000000001	0.5604999999999905	N/A	N/A	Tolcap_D16_B5.mzXML	1	32	2	2	521.116	1	521.116	3.1368e+06
 	GROUP-1	GROUP-1	G1,G2	0	24	217	0	0	0	0	24	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	684.0431452282157	45.17397066013762	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	5	34	2	241	536.163	1	536.163	9.04258e+08
 	 	 	G2	0	0	16	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=37&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	855.348625	60.94699720235916	N/A	N/A	Tolcap_D14_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	37	2	16	537.392	1	537.392	3.88188e+07
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=38&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	710.93925	1.2525335075358235	N/A	N/A	Tolcap_D4_B5.mzXML	1	38	2	4	554.174	1	554.174	1.07024e+07
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=39&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	795.7014999999999	0.5604999999999905	N/A	N/A	Tolcap_D16_B5.mzXML	1	39	2	2	568.188	1	568.188	1.47091e+06
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=40&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	670.59875	2.3106975543112194	N/A	N/A	Tolcap_D4_B5.mzXML	1	40	1	4	576.408	1	576.408	2.24729e+06
 	GROUP-1	GROUP-1	G1,G2	0	28	127	0	0	0	0	28	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=41&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	765.3767096774194	16.651324991536786	N/A	N/A	Tolcap_D4_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	4	41	2	155	610.18	1	610.18	6.63489e+08
 	GROUP-1	GROUP-1	G1,G2	0	1	7	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=42&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	757.723375	8.176071778939766	N/A	N/A	Tolcap_D4_B5.mzXML|BG-1X-P1-B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	4	42	2	8	610.181	1	610.181	3.16221e+07
 	 	 	G2	0	0	14	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=44&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	768.1706428571429	5.834078230622254	N/A	N/A	Tolcap_D4_B5.mzXML	1	44	2	14	612.182	1	612.182	5.89669e+07
 	 	 	G2	1	0	52	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=45&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	722.9990192307692	15.88644267617758	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML	2	45	1	52	616.476	1	616.476	3.98553e+07
 	 	 	G2	0	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=46&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	765.5713333333333	1.047004510231194	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	46	2	9	628.193	1	628.193	3.03774e+07
 	 	 	G2	1	0	29	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=48&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	787.0304137931034	9.898493398134546	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML	2	48	1	29	630.491	1	630.491	3.89216e+07
 	 	 	G2	0	0	41	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=49&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	774.055756097561	10.033053506895039	N/A	N/A	Tolcap_D16_B5.mzXML|Tolcap_D14_B5.mzXML	2	49	-1	41	663.451	1	663.451	4.57325e+07
 	 	 	G2	0	0	111	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=50&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	836.1190990990991	19.16902375288914	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D14_B5.mzXML	3	50	2	111	684.201	1	684.201	3.77944e+08
 	 	 	G2	0	0	18	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=51&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	837.1365555555556	12.989180036657102	N/A	N/A	Tolcap_D14_B5.mzXML	1	51	2	18	684.201	1	684.201	1.45832e+08
 	 	 	G2	0	0	29	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=52&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	839.6376206896551	10.600030739753064	N/A	N/A	Tolcap_D14_B5.mzXML	1	52	2	29	686.2	1	686.2	8.62856e+07
 	 	 	G2	0	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=53&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	829.8380999999999	1.4496561971722837	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	3	53	2	10	702.211	1	702.211	2.74518e+07
 	 	 	G2	0	0	66	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=55&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	798.757090909091	26.69693360539988	N/A	N/A	Tolcap_D14_B5.mzXML|Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML|Tolcap_D15_B5.mzXML	4	55	2	66	758.219	1	758.219	9.84846e+07
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=56&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	788.0633333333334	25.242251581205817	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D14_B5.mzXML	2	56	2	3	758.219	1	758.219	5.25118e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=57&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	782.0619999999999	0.036000000000001364	N/A	N/A	Tolcap_D4_B5.mzXML|Tolcap_D16_B5.mzXML	2	57	2	2	776.229	1	776.229	2.34584e+06
 	 	 	G2	0	0	9	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3b29817e2b9c4c4f9c39656cd261def4&view=cluster_details&protein=58&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=3b29817e2b9c4c4f9c39656cd261def4&show=true	N/A	N/A	N/A	N/A	838.165888888889	2.892989512768378	N/A	N/A	Tolcap_D15_B5.mzXML	1	58	2	9	850.247	1	850.247	1.1079e+07
