ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	GROUP-1	GROUP-1	G1,G2	0	5	13	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	315.3357222222222	1.469987861081982	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|BG-1X-P1-C1.mzXML|Myco_D17_C1.mzXML	4	15	1	18	350.119	1	350.119	1.24051e+08
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	316.4585	0.5604999999999905	N/A	N/A	Myco_D9_C1.mzXML	1	16	1	2	351.124	0	351.124	4.45827e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	613.9625	1.1204999999999927	N/A	N/A	Myco_D9_C1.mzXML	1	17	4	2	359.277	1	359.277	1.29256e+06
 	 	 	G2	1	0	17	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	628.1152352941176	77.14141143573647	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|Myco_D17_C1.mzXML	3	18	5	17	371.1	1	371.1	2.98763e+07
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	692.0706666666667	0.914884449291573	N/A	N/A	Myco_D9_C1.mzXML	1	19	-1	3	391.202	1	391.202	1.00315e+07
 	 	 	G2	0	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=20&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	716.8749090909091	1.4749207963046291	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|Myco_D17_C1.mzXML	3	20	-1	11	395.218	1	395.218	5.70484e+06
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	702.2766666666666	0.7828585795375105	N/A	N/A	BG-1X-P1-C1.mzXML	1	21	-1	3	408.295	1	408.295	1.12675e+06
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=22&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	416.19849999999997	0.5606507379822036	N/A	N/A	Myco_D9_C1.mzXML|Myco_D17_C1.mzXML	2	22	4	4	418.242	1	418.242	2.3082e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	641.6565	0.011500000000012278	N/A	N/A	Myco_D9_C1.mzXML|Myco_D17_C1.mzXML	2	23	-1	2	431.254	1	431.254	794226
 	 	 	G2	1	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=24&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	460.233	0.8344773214413955	N/A	N/A	Myco_D9_C1.mzXML|Myco_D17_C1.mzXML	2	24	4	5	432.257	1	432.257	6.57124e+06
 	GROUP-1	GROUP-1	G1,G2	0	5	2	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=25&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	255.80328571428572	1.7230839225300842	N/A	N/A	BG-1X-P1-C1.mzXML|Myco_D17_C1.mzXML	2	25	-1	7	434.209	1	434.209	3.09941e+07
 	 	 	G2	1	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=27&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	639.2792	1.0426465172818877	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|Myco_D17_C1.mzXML	3	27	5	10	445.119	1	445.119	2.0335e+07
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	510.144	0.39400000000000546	N/A	N/A	Myco_D9_C1.mzXML	1	28	4	2	446.273	1	446.273	1.56419e+06
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=29&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	315.9026666666667	0.9148844492915961	N/A	N/A	BG-1X-P1-C1.mzXML	1	29	-1	3	453.056	1	453.056	6.9413e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=30&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	760.03	0.39400000000000546	N/A	N/A	Myco_D9_C1.mzXML	1	30	-1	2	467.348	1	467.348	1.33002e+06
 	 	 	G2	1	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=32&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	799.9756666666667	0.914884449291573	N/A	N/A	Myco_D9_C1.mzXML	1	32	1	3	521.116	1	521.116	1.97539e+06
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=33&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	819.3815	1.7861589841519236	N/A	N/A	Myco_D17_C1.mzXML	1	33	-1	6	531.405	1	531.405	3.00452e+06
 	GROUP-1	GROUP-1	G1,G2	0	21	184	0	0	0	0	21	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	684.9673756097561	33.50726925078025	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|BG-1X-P1-C1.mzXML|Myco_D17_C1.mzXML	4	34	1	205	536.162	1	536.162	5.76591e+08
 	GROUP-1	GROUP-1	G1,G2	0	19	9	0	0	0	0	19	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=35&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	753.3569642857143	81.85277986922713	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|BG-1X-P1-C1.mzXML	3	35	1	28	537.381	1	537.381	4.52461e+07
 	 	 	G2	0	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=36&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	710.5824	0.8489550282553463	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML	2	36	1	5	554.174	1	554.174	1.21758e+07
 	GROUP-1	GROUP-1	G1,G2	0	30	91	0	0	0	0	30	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=38&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	762.7510743801653	19.562208624890083	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|BG-1X-P1-C1.mzXML|Myco_D17_C1.mzXML	4	38	1	121	610.18	1	610.18	6.73092e+08
 	GROUP-1	GROUP-1	G1,G2	0	1	17	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=39&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	760.5456666666666	12.5030984026627	N/A	N/A	Myco_D1_C1.mzXML|BG-1X-P1-C1.mzXML|Myco_D17_C1.mzXML	3	39	1	18	610.182	1	610.182	1.63337e+08
 	 	 	G2	0	0	31	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=41&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	763.5572258064516	6.605864055273414	N/A	N/A	Myco_D1_C1.mzXML|Myco_D17_C1.mzXML	2	41	1	31	612.182	1	612.182	1.36411e+08
 	 	 	G2	1	0	14	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=42&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	736.1118571428572	6.541906754119313	N/A	N/A	Myco_D17_C1.mzXML	1	42	4	14	616.475	1	616.475	7.88796e+06
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=43&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	765.6398333333333	0.9973303392334744	N/A	N/A	Myco_D9_C1.mzXML|Myco_D17_C1.mzXML	2	43	1	6	628.192	1	628.192	2.01687e+07
 	 	 	G2	1	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=44&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	792.0984	4.4019604768784575	N/A	N/A	Myco_D17_C1.mzXML	1	44	4	10	630.491	1	630.491	7.56416e+06
 	 	 	G2	0	0	53	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=45&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	776.845358490566	9.12720800289378	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML|Myco_D17_C1.mzXML	3	45	-1	53	663.451	1	663.451	5.71275e+07
 	 	 	G2	0	0	86	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=46&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	824.0233837209303	21.05378707919347	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML	2	46	1	86	684.201	1	684.201	4.13379e+08
 	 	 	G2	0	0	14	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=47&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	830.4419285714285	9.334225780613476	N/A	N/A	Myco_D1_C1.mzXML	1	47	1	14	684.201	1	684.201	1.51959e+08
 	 	 	G2	0	0	44	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=48&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	825.9904772727273	14.900377017024887	N/A	N/A	Myco_D1_C1.mzXML	1	48	1	44	686.2	1	686.2	1.4258e+08
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=49&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	829.869	0.5240120863745952	N/A	N/A	Myco_D9_C1.mzXML|Myco_D17_C1.mzXML	2	49	1	3	702.211	1	702.211	6.14801e+06
 	 	 	G2	0	0	12	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ba8a19d75e4040d791623ed26184e82e&view=cluster_details&protein=52&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ba8a19d75e4040d791623ed26184e82e&show=true	N/A	N/A	N/A	N/A	804.7159166666667	12.911991761268101	N/A	N/A	Myco_D9_C1.mzXML|Myco_D1_C1.mzXML	2	52	1	12	758.218	1	758.218	1.05174e+07
