ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	459.8335	0.7264999999999873	N/A	N/A	Risp_D5_F9.mzXML	1	16	-1	2	432.257	1	432.257	1.62542e+06
 	 	 	G2	1	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	638.8447272727273	1.1238812692798203	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	17	4	11	445.118	1	445.118	2.1359e+07
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	316.0636666666667	0.9148844492915961	N/A	N/A	BG-1X-P1-F9.mzXML	1	18	-1	3	453.055	1	453.055	8.17495e+06
 	 	 	G2	0	0	14	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	867.071	4.263097633009535	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	19	-1	14	515.41	1	515.41	1.17211e+07
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=20&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	800.0875000000001	0.7919714325655977	N/A	N/A	Risp_D4_F9.mzXML|Risp_D5_F9.mzXML	2	20	1	4	521.115	1	521.115	1.9858e+06
 	 	 	G2	0	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	819.9178181818182	3.543303384700906	N/A	N/A	Risp_D4_F9.mzXML	1	21	-1	11	531.406	1	531.406	1.00081e+07
 	GROUP-1	GROUP-1	G1,G2	0	20	209	0	0	0	0	20	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=22&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	683.7233711790393	25.799019346943652	N/A	N/A	BG-1X-P1-F9.mzXML|Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	4	22	1	229	536.162	1	536.162	7.45598e+08
 	GROUP-1	GROUP-1	G1,G2	0	6	43	0	0	0	0	6	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	729.1626734693878	101.70086379088303	N/A	N/A	BG-1X-P1-F9.mzXML|Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	4	23	1	49	537.39	1	537.39	7.05057e+07
 	GROUP-1	GROUP-1	G1,G2	0	22	129	0	0	0	0	22	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=26&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	763.5695827814569	15.931970518865773	N/A	N/A	BG-1X-P1-F9.mzXML|Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	4	26	1	151	610.18	1	610.18	6.41929e+08
 	 	 	G2	0	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=27&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	761.3145714285714	9.179957825255501	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	27	1	7	610.182	1	610.182	3.81353e+07
 	 	 	G2	0	0	12	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	763.54125	3.9245693633187284	N/A	N/A	Risp_D5_F9.mzXML|Risp_D16_F9.mzXML	2	28	1	12	612.181	1	612.181	4.41157e+07
 	 	 	G2	1	0	19	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=29&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	734.5366842105263	8.266788290328908	N/A	N/A	Risp_D16_F9.mzXML	1	29	2	19	616.475	1	616.475	1.142e+07
 	 	 	G2	0	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=30&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	765.6578571428571	0.779622514622405	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	30	1	7	628.192	1	628.192	1.96143e+07
 	 	 	G2	1	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=31&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	793.7418	4.572519760482172	N/A	N/A	Risp_D16_F9.mzXML	1	31	2	10	630.491	1	630.491	8.75566e+06
 	GROUP-1	GROUP-1	G1,G2	0	1	77	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=32&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	776.4893974358974	10.433841783719252	N/A	N/A	BG-1X-P1-F9.mzXML|Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	4	32	-1	78	663.45	1	663.45	9.70745e+07
 	 	 	G2	0	0	78	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=33&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	828.8309102564102	17.163682344419893	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	33	1	78	684.201	1	684.201	1.97371e+08
 	 	 	G2	0	0	41	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	834.1187317073171	11.359288851891302	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	34	1	41	684.201	1	684.201	2.27848e+08
 	 	 	G2	0	0	30	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=35&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	830.3894333333334	10.740659457355896	N/A	N/A	Risp_D5_F9.mzXML|Risp_D16_F9.mzXML	2	35	1	30	686.199	1	686.199	6.52662e+07
 	 	 	G2	0	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=36&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	830.1175000000001	1.2712392575750784	N/A	N/A	Risp_D5_F9.mzXML|Risp_D4_F9.mzXML|Risp_D16_F9.mzXML	3	36	1	10	702.211	1	702.211	2.28259e+07
 	 	 	G2	0	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=baa243ce2d7948e09e960679f2dcfe46&view=cluster_details&protein=37&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=baa243ce2d7948e09e960679f2dcfe46&show=true	N/A	N/A	N/A	N/A	806.8132	12.518171390422786	N/A	N/A	Risp_D5_F9.mzXML	1	37	1	5	758.216	1	758.216	3.3308e+06
