ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	GROUP-1	GROUP-1	G1,G2	1	4	10	0	0	0	0	4	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=13&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	799.9771428571429	1.6025071810466773	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	3	13	-1	14	338.338	1	338.338	1.58798e+07
 	GROUP-1	GROUP-1	G1,G2	0	5	10	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=14&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	315.6166666666667	1.585747969326216	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	3	14	6	15	350.119	1	350.119	1.04948e+08
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	315.91	0.012000000000000455	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	15	6	2	351.125	0	351.125	5.20871e+06
 	 	 	G2	1	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	643.7192857142858	76.52982699148706	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	16	3	7	371.1	1	371.1	1.109e+07
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	716.9293333333333	0.928293895033	N/A	N/A	Vorin_D5_G9.mzXML	1	17	-1	3	395.218	1	395.218	1.46693e+06
 	GROUP-1	GROUP-1	G1,G2	1	3	2	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	702.182	0.7361046121306506	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML	2	18	-1	5	408.298	1	408.298	1.49955e+06
 	 	 	G2	1	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	459.882	0.5600000000000023	N/A	N/A	Vorin_D5_G9.mzXML	1	19	4	2	432.257	1	432.257	1.12238e+06
 	 	 	G2	1	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=20&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	639.5191666666667	0.782992851535418	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	20	3	6	445.119	1	445.119	8.90572e+06
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	316.029	0.9144761706390568	N/A	N/A	BG-1X-P1-G9.mzXML	1	21	-1	3	453.055	1	453.055	7.17458e+06
 	 	 	G2	0	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	820.2912	1.3731958927989973	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	23	-1	5	531.406	1	531.406	2.47615e+06
 	GROUP-1	GROUP-1	G1,G2	0	25	65	0	0	0	0	25	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=24&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	695.9798111111111	43.36449647577674	N/A	N/A	BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	2	24	1	90	536.159	1	536.159	1.80855e+08
 	GROUP-1	GROUP-1	G1,G2	0	2	6	0	0	0	0	2	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=25&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	824.2435	80.9347538360376	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	3	25	1	8	537.389	1	537.389	1.14249e+07
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=26&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	874.0106666666667	1.5646496590468832	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	26	1	6	537.393	1	537.393	1.64501e+07
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=27&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	710.87725	1.2525335075358235	N/A	N/A	Vorin_D5_G9.mzXML	1	27	1	4	554.174	1	554.174	7.60279e+06
 	GROUP-1	GROUP-1	G1,G2	0	17	87	0	0	0	0	17	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	760.152	18.773308747445753	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	3	28	1	104	610.182	1	610.182	7.86923e+08
 	GROUP-1	GROUP-1	G1,G2	0	1	5	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=29&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	763.8531666666667	16.40839068298766	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML|Vorin_D9_G9.mzXML	3	29	1	6	610.18	1	610.18	1.69878e+07
 	 	 	G2	0	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=31&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	679.4364	3.1508336103323376	N/A	N/A	Vorin_D5_G9.mzXML	1	31	1	10	612.161	1	612.161	7.64935e+06
 	 	 	G2	0	0	29	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=32&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	762.9392413793104	9.637429384884353	N/A	N/A	Vorin_D9_G9.mzXML	1	32	1	29	612.182	1	612.182	1.67521e+08
 	 	 	G2	1	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=33&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	727.1551428571429	8.21199198782875	N/A	N/A	Vorin_D9_G9.mzXML	1	33	4	7	616.475	1	616.475	3.38643e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	765.4504999999999	0.5604999999999905	N/A	N/A	Vorin_D5_G9.mzXML	1	34	1	2	628.193	1	628.193	7.69646e+06
 	 	 	G2	1	0	11	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=35&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	793.959	6.404871796318223	N/A	N/A	Vorin_D9_G9.mzXML	1	35	4	11	630.491	1	630.491	8.42389e+06
 	GROUP-1	GROUP-1	G1,G2	0	1	28	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=36&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	775.194	9.741023638059877	N/A	N/A	Vorin_D5_G9.mzXML|BG-1X-P1-G9.mzXML	2	36	-1	29	663.45	1	663.45	3.37455e+07
 	 	 	G2	0	0	47	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=37&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	830.4651914893617	15.68882349390503	N/A	N/A	Vorin_D5_G9.mzXML	1	37	1	47	684.201	1	684.201	9.53447e+07
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=38&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	829.908	0.9144761706390568	N/A	N/A	Vorin_D9_G9.mzXML	1	38	1	3	702.21	1	702.21	3.74283e+06
 	 	 	G2	0	0	67	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=39&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	807.554	27.29319112017479	N/A	N/A	Vorin_D5_G9.mzXML|Vorin_D9_G9.mzXML	2	39	1	67	758.219	1	758.219	8.45438e+07
 	 	 	G2	0	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=41&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	780.2951666666667	1.9336276284630456	N/A	N/A	Vorin_D5_G9.mzXML	1	41	1	6	776.23	1	776.23	1.33295e+07
 	 	 	G2	0	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=744412d05e4c4219856630e446b42341&view=cluster_details&protein=42&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=744412d05e4c4219856630e446b42341&show=true	N/A	N/A	N/A	N/A	838.6434999999999	1.2526453009531415	N/A	N/A	Vorin_D9_G9.mzXML	1	42	1	4	850.248	1	850.248	5.18954e+06
