ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	G2	1	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	733.8936	0.8219938199280948	N/A	N/A	Lovas_D15_E5.mzXML|Lovas_D8_E5.mzXML	2	15	3	5	310.309	1	310.309	2.58143e+06
 	 	 	G2	1	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=16&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	606.4728333333334	17.33442412673568	N/A	N/A	Lovas_D15_E5.mzXML	1	16	3	6	314.267	1	314.267	1.85472e+06
 	 	 	G2	1	0	10	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	502.6022	0.8208417387048517	N/A	N/A	Lovas_D5_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	4	17	8	10	327.077	1	327.077	1.1065e+07
 	GROUP-1	GROUP-1	G1,G2	1	3	44	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=18&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	799.8118085106383	1.605318946745047	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	10	18	3	47	338.34	1	338.34	5.01439e+07
 	GROUP-1	GROUP-1	G1,G2	0	4	36	0	0	0	0	4	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	315.1023	1.2337077692873595	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	10	19	1	40	350.12	1	350.12	1.82994e+08
 	 	 	G2	1	0	43	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	641.9333023255814	74.97612549231144	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	8	21	2	43	371.1	1	371.1	7.73489e+07
 	 	 	G2	0	0	23	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	716.7743478260869	1.5807466482563022	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	5	23	-1	23	395.218	1	395.218	1.23124e+07
 	GROUP-1	GROUP-1	G1,G2	0	2	51	0	0	0	0	2	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=24&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=6a22a31a7b004db28978c528ee25c932&show=true	Lovastatin	0.908959	4.96998	0.00201416	513.3571320754717	11.845479840130304	N/A	CCMSLIB00000077134	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	10	24	5	53	405.263	1	405.263	2.18492e+08
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=26&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	702.3726666666666	0.9282141754765216	N/A	N/A	BG-1X-P1-E5.mzXML	1	26	-1	3	408.295	1	408.295	889458
 	 	 	G2	1	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=27&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	415.626	0.18809749245182145	N/A	N/A	Lovas_D5_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	3	27	6	3	418.242	1	418.242	1.64524e+06
 	 	 	G2	0	0	3	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=28&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	376.895	0.5179427252763319	N/A	N/A	Lovas_D20_E5.mzXML|Lovas_D17_E5.mzXML	2	28	5	3	421.256	1	421.256	1.49908e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=29&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	641.942	0.117999999999995	N/A	N/A	Lovas_D5_E5.mzXML|Lovas_D6_E5.mzXML	2	29	-1	2	431.254	1	431.254	731667
 	 	 	G2	1	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=30&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	459.88783333333333	0.5914212871455413	N/A	N/A	Lovas_D5_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	3	30	6	6	432.257	1	432.257	5.8246e+06
 	 	 	G2	1	0	32	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=31&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	651.2130625	31.879461454376745	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	8	31	2	32	445.119	1	445.119	5.87334e+07
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=34&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	315.87333333333333	0.9148844492915961	N/A	N/A	BG-1X-P1-E5.mzXML	1	34	-1	3	453.056	1	453.056	7.28818e+06
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=38&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	811.482	0.5600000000000023	N/A	N/A	Lovas_D15_E5.mzXML	1	38	4	2	489.31	1	489.31	1.4795e+06
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=39&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	864.21875	2.723422926667817	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D15_E5.mzXML	3	39	-1	8	515.411	1	515.411	5.34385e+06
 	 	 	G2	1	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=41&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	799.811	0.7260516510552159	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	4	41	1	8	521.116	1	521.116	6.28537e+06
 	 	 	G2	0	0	13	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=43&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	819.3447692307692	1.4965948094486599	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	5	43	-1	13	531.405	1	531.405	5.64473e+06
 	GROUP-1	GROUP-1	G1,G2	0	27	597	0	0	0	0	27	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=44&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	680.5887243589743	56.4525864816564	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D15_E5.mzXML	9	44	1	624	536.164	1	536.164	2.24895e+09
 	GROUP-1	GROUP-1	G1,G2	0	1	20	0	0	0	0	1	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=47&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	860.7801904761905	40.27113800184593	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D17_E5.mzXML	8	47	1	21	537.392	1	537.392	3.2149e+07
 	 	 	G2	0	0	15	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=48&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	872.044	3.2752044211010816	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D8_E5.mzXML	5	48	1	15	537.393	1	537.393	3.18215e+07
 	 	 	G2	0	0	26	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=49&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	699.8307307692307	21.1366812684229	N/A	N/A	Lovas_D20_E5.mzXML|Lovas_D15_E5.mzXML	2	49	1	26	538.163	1	538.163	1.0878e+08
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=50&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	816.297	0.5600000000000023	N/A	N/A	Lovas_D15_E5.mzXML	1	50	1	2	552.159	1	552.159	1.9764e+06
 	 	 	G2	0	0	18	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=51&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	710.6950555555555	1.0960494956495355	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D5_E5.mzXML|Lovas_D8_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	6	51	1	18	554.174	1	554.174	4.37522e+07
 	 	 	G2	0	0	5	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=53&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	794.4463999999999	0.7540887480926911	N/A	N/A	Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	2	53	1	5	568.19	1	568.19	1.00442e+07
 	 	 	G2	0	0	2	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=54&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	796.1425	0.5434999999999945	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D15_E5.mzXML	2	54	1	2	568.19	1	568.19	758561
 	 	 	G2	1	0	6	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=55&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	670.9565	3.958917560394503	N/A	N/A	Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	2	55	6	6	576.407	1	576.407	2.20072e+06
 	 	 	G2	1	0	4	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=56&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	671.46025	2.2823805965482653	N/A	N/A	Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	2	56	6	4	576.407	1	576.407	2.58008e+06
 	GROUP-1	GROUP-1	G1,G2	0	32	367	0	0	0	0	32	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=57&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	758.4444436090225	18.286169712465362	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D13_E5.mzXML|Lovas_D14_E5.mzXML|Lovas_D5_E5.mzXML|BG-1X-P1-E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D17_E5.mzXML	9	57	1	399	610.182	1	610.182	2.23103e+09
 	 	 	G2	0	0	8	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=58&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	756.762125	14.292936169988861	N/A	N/A	Lovas_D20_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D6_E5.mzXML	4	58	1	8	610.183	1	610.183	4.10404e+07
 	 	 	G2	0	0	81	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=59&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	738.8841358024691	35.59608778155161	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D20_E5.mzXML|Lovas_D17_E5.mzXML|Lovas_D15_E5.mzXML|Lovas_D13_E5.mzXML	5	59	1	81	612.18	1	612.18	3.14899e+08
 	 	 	G2	0	0	7	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=60&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	763.7581428571428	6.643274997610571	N/A	N/A	Lovas_D19_E5.mzXML|Lovas_D17_E5.mzXML	2	60	1	7	612.182	1	612.182	4.37485e+07
 	 	 	G2	1	0	45	0	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=6a22a31a7b004db28978c528ee25c932&view=cluster_details&protein=61&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6a22a31a7b004db28978c528ee25c932&show=true	N/A	N/A	N/A	N/A	731.8029555555555	10.839168988145735	N/A	N/A	Lovas_D5_E5.mzXML|Lovas_D6_E5.mzXML|Lovas_D8_E5.mzXML	3	61	6	45	616.475	1	616.475	2.88678e+07
