ATTRIBUTE_SAMPLE	ATTRIBUTE_STANDARD	AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSGROUP:GROUP-1	GNPSGROUP:GROUP-2	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	GROUP-1	GROUP-1	G1	1	5	0	0	0	0	0	5	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=11&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	707.1228	5.914281440716203	N/A	N/A	BG-1X-P1-E1.mzXML	1	11	-1	5	408.295	1	408.295	1.64733e+06
GROUP-2	 	GROUP-2	G2	1	0	3	0	0	0	0	0	3	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=13&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	639.513	0.7832883675037312	N/A	N/A	Digox_D19_E1.mzXML	1	13	4	3	445.119	1	445.119	4.1419e+06
 	GROUP-1	GROUP-1	G1	1	3	0	0	0	0	0	3	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=15&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	315.965	0.9152926672199886	N/A	N/A	BG-1X-P1-E1.mzXML	1	15	-1	3	453.056	0	453.056	7.39327e+06
 	GROUP-1	GROUP-1	G1	0	31	0	0	0	0	0	31	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=17&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	702.5876774193548	11.163702777411858	N/A	N/A	BG-1X-P1-E1.mzXML	1	17	1	31	536.147	1	536.147	4.02162e+07
 	GROUP-1	GROUP-1	G1	0	2	0	0	0	0	0	2	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=19&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	679.578	0.5600000000000023	N/A	N/A	BG-1X-P1-E1.mzXML	1	19	1	2	537.377	1	537.377	1.08015e+06
GROUP-2	 	GROUP-2	G2	0	0	4	0	0	0	0	0	4	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=20&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	710.8915	1.2526453009531415	N/A	N/A	Digox_D19_E1.mzXML	1	20	1	4	554.174	1	554.174	6.88915e+06
 	GROUP-1	GROUP-1	G1	0	31	0	0	0	0	0	31	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=21&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	777.6242580645161	10.022226193260996	N/A	N/A	BG-1X-P1-E1.mzXML	1	21	1	31	610.164	1	610.164	6.23358e+07
GROUP-2	 	GROUP-2	G2	0	0	4	0	0	0	0	0	4	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=22&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	765.4635000000001	1.2526453009531415	N/A	N/A	Digox_D19_E1.mzXML	1	22	1	4	628.193	1	628.193	1.59501e+07
GROUP-2	GROUP-1	GROUP-1,GROUP-2	G1,G2	0	3	2	0	0	0	0	3	2	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=23&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	265.2186	0.8490351229483946	N/A	N/A	BG-1X-P1-E1.mzXML|Digox_D19_E1.mzXML	2	23	-1	5	651.359	1	651.359	3.56079e+06
GROUP-2	 	GROUP-2	G2	0	0	5	0	0	0	0	0	5	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=24&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	830.16	1.6364738922451374	N/A	N/A	Digox_D19_E1.mzXML	1	24	1	5	702.211	1	702.211	1.46167e+07
GROUP-2	 	GROUP-2	G2	0	0	8	0	0	0	0	0	8	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=e165ed5a84fc471895308353ba543233&view=cluster_details&protein=25&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=e165ed5a84fc471895308353ba543233&show=true	N/A	N/A	N/A	N/A	778.90875	2.5672789461802124	N/A	N/A	Digox_D19_E1.mzXML	1	25	1	8	776.229	1	776.229	1.03226e+07
