#OTU ID	EF1.G	EF1.G.3	EF1.L	EF1.R	EF5	HD1.BB.01	HD1.BB.02	HD1.BB.03	HD1.BB.04	HD1.BB.FFC	HD1.BestMix.01	HD1.BestMix.01.PBSr	HD1.BestMix.02	HD1.BestMix.03	HD1.BestMix.04	HD1.BHI.01	HD1.BHI.01.PBSr	HD1.BHI.02	HD1.BHI.03	HD1.BHI.04	HD1.BHI.FFC	HD1.BT.01	HD1.BT.01.PBSr	HD1.BT.02	HD1.BT.03	HD1.BT.04	HD1.BT.FFC	HD1.Feces	HD1.GAM.01	HD1.GAM.01.PBSr	HD1.GAM.02	HD1.GAM.03	HD1.GAM.04	HD1.GMM.01	HD1.GMM.01.PBSr	HD1.GMM.02	HD1.GMM.03	HD1.GMM.04	HD1.GMM.FFC	HD1.LB.01	HD1.LB.01.PBSr	HD1.LB.02	HD1.LB.03	HD1.LB.04	HD1.LB.FFC	HD1.Liver.01	HD1.Liver.01.PBSr	HD1.Liver.02	HD1.Liver.03	HD1.Liver.04	HD1.M17.01	HD1.M17.01.PSBr	HD1.M17.02	HD1.M17.03	HD1.M17.04	HD1.Meat.01	HD1.Meat.01.PBSr	HD1.Meat.02	HD1.Meat.03	HD1.Meat.04	HD1.Meat.FFC	HD1.MRS.01	HD1.MRS.01.PBSr	HD1.MRS.02	HD1.MRS.03	HD1.MRS.04	HD1.MRS.FFC	HD1.RCM.01	HD1.RCM.02	HD1.RCM.03	HD1.RCM.04	HD1.RCM.FFC	HD1.TB.01	HD1.TB.01.PBSr	HD1.TB.02	HD1.TB.03	HD1.TB.04	HD1.TB.FFC	HD1.TYG.01	HD1.TYG.01.PBSr	HD1.TYG.02	HD1.TYG.03	HD1.TYG.04	HD1.TYG.FFC	Neg	PBSc.GST	SB10403.1	SB10403.2	SB3.3	SB4.2	SB5.15	SB5.15R	SB5.16	SB5.35	SB5.37	YS.B6
k__Bacteria;p__Firmicutes	3.78028957018e-05	0.0	0.0	7.08140070106e-05	0.000260010400416	0.880407124682	0.951754738195	0.586200790887	0.101110526903	0.768425515262	0.347786099067	0.121822781831	0.331484550412	0.341619577595	0.362026478136	0.38475924311	0.216986286765	0.411758970359	0.483060506851	0.431986112752	0.722517818589	0.497342403628	0.0872204250583	0.485496606178	0.502214338713	0.424479321189	0.686183370029	0.800357525272	0.393552068474	0.468464518015	0.53514582102	0.589704705337	0.572038070233	0.126781758531	0.343069274113	0.327689839572	0.377262217277	0.377951287984	0.78244059297	0.36443011091	0.426832354728	0.199233068291	0.211210963481	0.248002861571	0.15625	0.479345875494	0.0617675089509	0.44814512037	0.495891463298	0.512429627847	0.529779273771	0.100588244879	0.649274442947	0.618231847134	0.742472844723	0.437408946782	0.341518026155	0.175959104306	0.203271054193	0.250702138823	0.684741025817	0.69835713619	0.442861349582	0.861609735859	0.888740288818	0.925653294074	0.626932189069	0.120513171904	0.097877933163	0.158452544453	0.165322450037	0.81164118103	0.00384905894648	0.0327133462519	0.023328202497	0.0441143622962	0.0533883112227	0.663356630452	0.398738668417	0.363439510435	0.273196198854	0.299106872357	0.325906780023	0.66770324901	0.08	0.522438188606	0.000335351324638	0.000776371308017	0.387387387387	0.000792407297351	0.000412114329673	0.0	0.000456148886997	0.000406319231476	0.000454769886437	0.249548736462
k__Bacteria;p__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88373734996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000289903721448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108981344958	0.00116822429907	0.000456148886997	0.00134472317084	0.00131233595801	0.0631124290872
k__Bacteria;p__GN02	0.0	0.0	0.0	0.0	0.00208008320333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458901812662	0.000286919831224	0.0	0.00288148108128	0.00148361158682	0.00151014360611	0.000866682885294	0.000977101009026	0.00102648060082	0.00116039195462
k__Bacteria;p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8493275587e-05	0.0	0.000580456044966	0.0	0.0
k__Bacteria;p__OD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231215913303	0.000185654008439	0.0	0.0046283789868	0.000512853388038	0.000584112149533	0.000258484369298	0.000415993498892	0.000961513474182	0.0
k__Bacteria;p__Planctomycetes	0.0	0.0	0.0	0.0	0.000260010400416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0474610374711	0.0122362869198	0.0	0.0565670754768	0.00388303279514	0.00303453385001	0.00215910473178	0.00322153104956	0.00450871858839	0.0
k__Bacteria;p__Proteobacteria	0.0147242278759	0.0233545276691	0.0254989830172	0.0246432744397	0.100624024961	0.0270992366412	0.023450048185	0.380825906471	0.625957968867	0.0611357509349	0.534555248982	0.182086961638	0.439912327595	0.423371935629	0.380432011693	0.466436924111	0.539000759625	0.425008667013	0.346598763187	0.416190277109	0.103641405975	0.408725623583	0.59640335316	0.408200581798	0.362989241328	0.384249095117	0.0879882573595	0.0060978929602	0.319160383126	0.213664505486	0.241445370616	0.189972197649	0.195917295701	0.507388748166	0.287756049055	0.427668449198	0.41304045479	0.447104365658	0.0355724416457	0.617714150869	0.369153674833	0.552416398804	0.553340242224	0.492773207212	0.84375	0.387099491967	0.579295778276	0.419715848227	0.422184726395	0.370682392586	0.359046385199	0.642083136437	0.276799166261	0.268738853503	0.152025308055	0.481564401405	0.518134322708	0.49723000159	0.469858612545	0.455973581062	0.0900625386571	0.29674227574	0.192833035087	0.130493707648	0.0998692653313	0.0638640112324	0.00124256531752	0.129969112702	0.0612106265783	0.0406675012458	0.0260583681534	0.0057642167571	0.98552464122	0.89793863196	0.961518727553	0.932354255082	0.9126090594	0.0450603187784	0.373582997747	0.370699304357	0.563181090818	0.500830111853	0.465074550348	0.157907545869	0.8	0.00365365194994	0.120867677427	0.0939071729958	0.531531531532	0.25385848326	0.238302821609	0.19492249829	0.106449945262	0.271150367138	0.211935760505	0.347494412928
k__Bacteria;p__SR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137670543799	0.000472573839662	0.0	0.00399805500027	7.32647697197e-05	8.54798267609e-05	0.0	0.00022250815057	0.0	0.00111741447482
k__Bacteria;p__Spirochaetes	0.00542471553321	0.00345863610956	0.00342301522994	0.00120383811918	0.0498179927197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97746105403e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49006479248e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97026127007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09215963178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57904810748e-05	0.0	0.0	0.0	0.0	0.000386797318205
k__Bacteria;p__Synergistetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69247752995e-05	0.000252223404139	0.0	0.0	6.32719173922e-05	0.0	0.0	0.0137911847701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47639594993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44662197009e-05
k__Bacteria;p__TM7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211800836613	0.0	0.0	0.00311560141913	0.0	4.27399133804e-05	0.0	0.0	0.0	0.00118188069452
k__Bacteria;p__Tenericutes	0.969719880543	0.943124650643	0.858713806161	0.800127465213	0.521944877795	0.0	0.0	1.96738082591e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6959546419e-05	0.0	0.0	0.0	0.00362880208758	0.0	0.0	3.13214520625e-05	5.09507408238e-05	0.0	0.0	0.0	0.00342061650646	0.0	0.0	0.0	0.0	0.0	0.00102500506175	0.0	0.0	0.0	0.0	0.0	0.00106895397058	0.0	0.0	0.0	0.0	0.000896217960208	3.39839369258e-05	0.0	0.0	0.0	0.000389403887549	2.44591471095e-05	0.0	5.14387416026e-05	0.0	0.0	0.000181212766439	0.0	0.0	0.0	0.00482115343197	0.0	0.0	4.86162597081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00330561221821	0.0	0.0	0.0	0.0	0.0	0.000590030749679	0.000211800836613	0.00415189873418	0.0	0.260702000828	0.0322181824842	0.0265842261226	0.00737440700645	0.00346338773496	0.000818585795587	0.000128932439402
k__Bacteria;p__Verrucomicrobia	0.0	0.0	0.0	0.0	0.00015600624025	0.0	0.0	0.0	0.0	6.5223062875e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71005158132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000208707645959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76661361382e-05	0.0	0.0	0.0	0.0	0.0	6.76031962791e-05	0.0	0.00103255381194	0.00833083290679	0.00405063291139	0.0135135135135	0.0107515262845	0.00221625928402	0.00116822429907	0.00104914244009	0.00142211731017	0.00068865154232	0.0
k__Bacteria;p__[Thermi]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000758952997864	0.000472573839662	0.0	0.00223314783799	0.00308627842444	0.00226521540916	0.00104914244009	0.00121895769443	0.00118240170474	0.0
